Time,Pbat1,Pgrid,Pultracap,PBat2,P-load3,SOC_BAT1
3.9,16002.9398049241,-9507.27502729108,-6467.29690376708,-76.6273971449859,0,70.9804280325946
4,16768.181745414,-10923.6824023856,-8316.9882387623,639.482857710455,0,70.9801451700049
4.1,17181.1914196817,-10939.7188752361,-5074.74953174522,367.604757929418,0,70.9798568515183
4.2,16507.9240100861,-9855.95458135606,-6125.97101937514,36.9565354462547,0,70.9795636887234
4.3,16687.1909443843,-10122.1015940392,-6865.41668190629,122.860130851853,0,70.9792655676709
4.4,16774.4254817906,-9180.43657819414,-7285.75727827571,225.252394072513,0,70.9789625773907
4.5,16397.8918368815,-8879.21487207383,-7387.08829023564,307.548443370427,0,70.9786552867901
4.6,17485.9023842324,-11199.3086520082,-6980.66868105533,488.365053629911,0,70.9783433309831
4.7,16674.6544688338,-9826.30189058974,-6239.13885382448,-94.8255473310846,0,70.9780259348001
4.8,17137.9642702416,-10378.1800078881,-5164.13413837806,-2.25437165003359,0,70.9777033287393
4.9,16906.3237914204,-11038.2606886462,-8374.24083197878,894.299217501007,0,70.9773750421267
5,17024.1622128932,-10582.1062116376,-6625.83533495941,318.816454900686,0,70.9770406558614
5.1,17563.4582780013,-10621.6643213849,-8966.97186452265,755.161568354616,0,70.9767008824477
5.2,17684.2552366629,-10215.1322685464,-6333.82341816153,215.074218033036,0,70.9763558010936
5.3,17265.6234644378,-10107.0410234578,-7974.29123672297,525.197755007887,0,70.9760057905799
5.4,17499.8532852654,-10019.0722027112,-9261.07623442279,217.181137906755,0,70.9756513267009
5.5,17966.9968811556,-10714.1908300247,-5559.34824680027,447.109822517333,0,70.9752923271466
5.6,18297.4123245532,-9274.38678585306,-5923.55599927402,-81.9527772075789,0,70.9749303079021
5.7,17994.7980301992,-10554.5803773688,-5901.85420223057,507.801670512006,0,70.97456454479
5.8,18313.7311875644,-10516.4167050871,-10135.3930919143,181.986846574013,0,70.9741948842995
5.9,17888.1592570822,-9711.28534932336,-9366.891569695,-103.939248708765,0,70.9738210452071
6,17918.7975423424,-10229.340255102,-8226.86509386381,394.966488322173,0,70.9734426863617
6.1,18783.1664363034,-10191.3617799655,-6505.82587404208,667.727700657426,0,70.9730603569661
6.2,18631.4738600977,-9221.97525504518,-9003.48048998265,-149.727108591183,0,70.972673295823
6.3,18688.8707960522,-9179.71923788089,-6486.37817115028,-249.128376061738,0,70.9722812751983
6.4,19229.670978479,-10811.0832272646,-8195.33896051633,840.944808429269,0,70.9718854110086
6.5,18445.2959271913,-9854.87082654738,-9510.88074721807,669.0871545099,0,70.9714857281396
6.6,19054.5551376738,-10415.9701202249,-10207.6076058948,557.945012518554,0,70.9710808958679
6.7,19112.7033161175,-9911.09762335507,-10491.8028183426,-4.38878268693884,0,70.9706714460126
6.8,18796.2054049685,-10272.5038010056,-10366.1528602331,671.885213929782,0,70.9702575351653
6.9,18716.940678667,-10328.142480195,-9810.59813062151,803.30767150272,0,70.9698389620914
7,19244.0353462713,-10450.1385858815,-8837.83177855871,399.384469849849,0,70.9694161483476
7.1,19423.0935269621,-9223.34085950156,-7227.20919056521,183.2961751775,0,70.9689901959846
7.2,19353.9256483136,-9549.04144814591,-9804.04636001152,608.516903449018,0,70.9685607664047
7.3,19490.4008893085,-9268.68105941533,-7313.77295661202,202.85743656858,0,70.9681269906869
7.4,19153.8709511475,-8887.11246467163,-9000.21596528877,162.911924591014,0,70.9676890655333
7.5,19954.7853633996,-9794.27364210948,-10265.7693924212,271.386879989946,0,70.9672465455319
7.6,19731.80125914,-10330.4640181251,-10848.7601289312,122.45546786996,0,70.9667998041443
7.7,19966.3817806841,-10822.7393721717,-10983.0093178639,341.685321314573,0,70.9663488538196
7.8,20030.134101058,-10347.9681353097,-10643.7469891805,-216.986529002932,0,70.9658944996599
7.9,19699.6839889982,-10975.3730375517,-9855.17632170165,728.761151457156,0,70.9654370039856
8,20318.6183690154,-11243.1981646213,-8598.87796388998,377.13142630342,0,70.9649765412035
8.1,20421.3746919182,-10278.9607919285,-11266.0381193782,444.772467332871,0,70.9645132290913
8.2,20774.8453683871,-10239.9334959986,-8816.47608530067,244.745765618953,0,70.964047947026
8.3,20278.4350641261,-9676.399113531,-10515.9061152232,208.939892476672,0,70.9635797557833
8.4,20233.2396187069,-9731.53269416951,-11726.4739975897,347.918664023138,0,70.9631093955412
8.5,20522.9098767162,-10142.9431626538,-12464.3012325245,465.49652896106,0,70.9626367787179
8.6,21085.3229909293,-9431.578610145,-12443.0445840487,242.827714537398,0,70.9621621959082
8.7,21498.3089915126,-9838.96694509125,-11938.6128331098,81.165208967697,0,70.9616856104768
8.8,21054.9557280532,-10112.777045963,-10912.1215318956,741.49980112462,0,70.9612061566261
8.9,21189.6113989594,-9489.55372803507,-9375.61288362828,33.7105479708027,0,70.960723870562
9,20910.9466762289,-9376.43834000575,-11976.4381333053,186.866054148869,0,70.9602395279884
9.1,21792.4265116042,-10478.0292568163,-13804.2294658615,421.497736483335,0,70.959752956008
9.2,21631.0856458597,-10462.1203482501,-10452.2641731387,599.73005515219,0,70.9592641211781
9.3,21542.7065223737,-9661.66297763504,-11209.1734589953,-105.750523559812,0,70.9587728522499
9.4,21796.0082448419,-9960.06234074661,-11434.8732148496,-54.9069092457405,0,70.9582789622751
9.5,21640.5903168118,-10610.0622574951,-11128.300903189,741.656976989638,0,70.9577823411005
9.6,22199.3746136144,-9516.85254159871,-10017.7274830091,312.186839473813,0,70.9572830999033
9.7,22278.0647637259,-8940.8508553227,-12994.4285440673,-296.050876997233,0,70.9567812814527
9.8,22400.2160322674,-9548.27721442262,-10762.8382612381,180.514571400473,0,70.9562770045424
9.9,22338.9313831507,-10259.374294609,-12613.8946248527,951.768849300439,0,70.9557708560424
10,22173.3162302703,-9825.02616907872,-13916.8001918466,683.654876139706,0,70.9552624642028
10.1,22708.8908895409,-9929.26854960188,-10017.9485676563,265.646458890145,0,70.9547512196947
10.2,22203.9059911634,-9325.18724520292,-10215.5926457867,181.505940703621,0,70.9542379202501
10.3,22157.8425620118,-9515.1225814436,-9850.99011011061,409.945442447091,0,70.9537217493481
10.4,22053.2935989047,-9796.43894640324,-13575.5149572089,805.186901284732,0,70.9532037552737
10.5,22128.4396664508,-9243.17198977366,-12111.2060792067,156.301352070601,0,70.9526832278733
10.6,22611.6497929557,-10096.7434551435,-14437.7240037493,391.602735817214,0,70.9521609772192
10.7,22641.4793883794,-10118.7750910273,-11514.6620965207,280.773868257312,0,70.9516364664205
10.8,22931.4666267966,-10392.7195191266,-12679.6023161842,251.855291686011,0,70.9511094420474
10.9,22803.5590149842,-9149.91130893584,-13232.7673197666,263.414766633549,0,70.9505807684766
11,22923.6393097815,-10674.371802574,-13212.2887848234,535.953801831989,0,70.9500501007319
11.1,23401.7162404075,-10771.845485247,-12314.3490359889,171.484950013294,0,70.9495178051816
11.2,23481.3304205749,-10064.6968599932,-15456.9313406232,265.184366192182,0,70.9489846734893
11.3,23534.3578823025,-10214.1175186725,-13333.9869249585,153.874726957992,0,70.9484507840959
11.4,23543.5796840789,-10534.9936732651,-15258.5850048088,324.752256909276,0,70.9479150470324
11.5,23380.4637693592,-10669.7709118575,-11923.2245073129,584.605239334862,0,70.9473774517929
11.6,24381.845470392,-10020.4263694876,-12304.784657482,105.683710919463,0,70.9468392738419
11.7,24047.0066126847,-9321.07320930324,-12054.3919493445,-157.397909286469,0,70.9463007666467
11.8,23675.2997502515,-9487.47711443445,-15820.4478114882,500.30464048199,0,70.9457614440538
11.9,23849.2689169654,-9356.47622993856,-14285.1353464137,234.357667112908,0,70.9452213561673
12,24093.9773991185,-9889.81821723175,-12112.2567140626,629.049344888785,0,70.9446799923363
12.1,25173.9370221412,-10178.8741204975,-13631.3185457276,-33.7582901662051,0,70.944137441413
12.2,24639.2220675107,-9810.28241888868,-14488.9439085201,197.806393060229,0,70.9435938091781
12.3,24600.2123408651,-10236.9945395928,-14668.2194021264,694.658930894635,0,70.9430488586861
12.4,24448.276612257,-9669.14235399643,-14186.6594996719,303.489647269118,0,70.9425030952253
12.5,24567.4923499336,-9607.05463901973,-13019.2551488976,123.81516665514,0,70.9419566117726
12.6,25405.2838157757,-9390.9103855066,-15527.2570935674,337.007530398902,0,70.9414093465306
12.7,25330.8306953401,-10343.8595095455,-17350.834167296,332.996457326901,0,70.940862397686
12.8,25869.8465251791,-11271.0984472082,-13794.5124324884,835.67505459273,0,70.9403156719792
12.9,24997.4074145136,-9554.07999309969,-14206.8486158136,26.3421145838897,0,70.9397689613375
13,25168.9575724027,-9955.35087963744,-13915.9377091157,274.269600277513,0,70.9392221758569
13.1,26177.1792114977,-9650.43445622175,-17247.8300366631,151.09154326803,0,70.9386745349645
13.2,26208.0827270067,-10477.2136514854,-15175.9461473595,949.994818591353,0,70.9381261602972
13.3,26419.4154011172,-10219.3442036048,-17036.7541770266,480.849148844821,0,70.937577690421
13.4,25935.7807224576,-9591.97020827183,-18180.2774964405,337.221304313504,0,70.9370285807897
13.5,26029.4793040579,-9316.95450093753,-13909.1128876917,-32.0742068054565,0,70.9364788117075
13.6,27178.7279746887,-10383.0848097908,-17902.6474169648,-32.9451031827609,0,70.9359292241016
13.7,26861.5914093553,-10055.9435269341,-16461.8536613052,-1.16993646511287,0,70.9353790932732
13.8,27097.2201178746,-10350.6179353858,-18927.3022753585,66.6546401972612,0,70.9348286212262
13.9,26703.4936994876,-10502.3411203253,-15948.4678412863,609.707692505349,0,70.9342776877498
14,27264.5825755751,-10873.9614475466,-16885.6706309163,409.014990429513,0,70.9337256916891
14.1,27424.8259667612,-9568.24618967132,-16705.0544862541,178.21866612324,0,70.9331724891973
14.2,27393.0764729832,-9237.43004811524,-15719.6663814934,-57.7182656502357,0,70.9326188122806
14.3,27699.0253979206,-10017.2670973465,-18606.786447077,570.747150507198,0,70.9320651749172
14.4,28000.9228258152,-10205.9126207085,-16022.8145182932,516.011493110706,0,70.931511625112
14.5,27928.2768105372,-10670.6731592468,-17316.6481685858,-73.5044943892922,0,70.9309581544374
14.6,28220.0978472607,-10401.2343182828,-17436.6471735138,571.909040341811,0,70.9304047835643
14.7,27977.577214843,-9704.3986837327,-16735.3666058183,204.814307820957,0,70.9298508234324
14.8,28829.9467915694,-10783.2815871483,-19875.235521308,498.734781857493,0,70.9292966299427
14.9,28334.570051932,-9832.59426935807,-17495.2160411009,105.352529087992,0,70.9287422754413
15,28532.1814410243,-10393.0025793527,-18974.6482162081,569.101108279657,0,70.9281886191567
15.1,29429.0396759716,-10007.2937076048,-19240.4539139049,421.056296864292,0,70.9276352349036
15.2,29844.7002158421,-10191.2405208356,-18650.7022587965,223.365117615783,0,70.9270821749505
15.3,29619.8905086542,-10111.574466956,-17192.2412587508,356.222039535989,0,70.926529269741
15.4,28870.9681045092,-9537.50761937367,-19547.3886498394,525.234235748566,0,70.9259769902306
15.5,29758.3040051569,-10184.3906155212,-21025.084357022,274.323771212811,0,70.9254249791993
15.6,29946.4702892267,-9931.16717298333,-21503.0534744778,-72.953480029478,0,70.9248729674536
15.7,29974.2600770036,-10795.102456205,-21093.3057359499,760.185977485554,0,70.9243217596199
15.8,29879.8727404866,-10116.9169472974,-19804.8846889092,180.78260802679,0,70.923770914024
15.9,29911.5233398417,-10513.9017839816,-17637.6902501337,549.090466040494,0,70.9232206842511
16,29600.556502045,-9769.51876878779,-19275.6223141253,108.151793606965,0,70.9226701649307
16.1,30128.1249184629,-11176.6627696706,-19885.4649396655,1017.51967208746,0,70.9221195274776
16.2,30127.4166313043,-10768.3150352155,-19603.8012867198,569.961448839362,0,70.9215690419548
16.3,29569.4887973079,-10419.3245535075,-18434.6886109731,765.741874429281,0,70.9210186249399
16.4,30052.766867287,-10431.8667231847,-21055.7033739836,237.463268845254,0,70.9204687910583
16.5,30005.8390867225,-10383.2547548578,-18102.8174073131,205.480265099642,0,70.91991988727
16.6,30465.3718206043,-10191.8057159574,-18841.7247622213,586.838120982107,0,70.9193717770503
16.7,30408.1533857557,-9582.75343216711,-18683.2474688876,-54.8527774589488,0,70.9188236902546
16.8,30170.6398012474,-9703.28323677335,-22327.3338323566,270.757613007463,0,70.9182761521451
16.9,30327.665902464,-11515.327960685,-20363.6642557693,810.205259786709,0,70.9177293326482
17,30498.3335093995,-11652.8265975162,-22204.2481633936,804.181819547507,0,70.9171829704413
17.1,30763.2021830973,-10508.3543008381,-18401.1536595584,405.024780150452,0,70.9166367746182
17.2,29815.1722156442,-9819.1410325235,-18393.262027985,615.090066708768,0,70.9160902781495
17.3,30540.0387362235,-10721.3444321197,-22175.385753789,788.692378242264,0,70.9155437491666
17.4,30238.264637787,-9988.37832399061,-20348.4351536145,362.15017324732,0,70.9149969891697
17.5,30094.3643976596,-10163.3199833387,-22329.6159850251,711.197311185946,0,70.9144504116797
17.6,31052.4685771226,-11392.7473137743,-18458.4097540062,947.213241558825,0,70.913904101602
17.7,30648.8536629551,-10107.0736098493,-18362.0368800498,-15.2673211778324,0,70.913359222023
17.8,30455.8420649208,-10072.431276798,-22060.8538534376,111.179327638848,0,70.9128152447886
17.9,30748.5171637145,-10580.5241841326,-20126.9367430547,325.85410181645,0,70.9122717473662
18,30474.7152192653,-10202.1943714039,-21959.9855753505,222.685479392685,0,70.9117290713602
18.1,33092.7758630284,-11125.9650232414,-21763.4590091484,844.098250239293,0,70.9111871130047
18.2,33200.9560797484,-10777.2875709663,-25259.4730547974,428.023466714988,0,70.9106462073479
18.3,33369.1446806414,-10731.8844935736,-23027.087881227,220.471831127113,0,70.910105903886
18.4,33092.1492777553,-10529.1277272567,-24457.5197093463,288.748145965171,0,70.9095661251925
18.5,33012.2440926976,-10341.4073267148,-24874.7274300093,179.692431236562,0,70.9090278164948
18.6,35280.7193015998,-10605.1390121987,-23162.8244811215,431.242651845227,0,70.9084909550668
18.7,35379.8096181596,-9385.16083030033,-25034.1524041475,201.353907562484,0,70.907955250993
18.8,35783.3898831668,-11192.5193997954,-25771.5918993551,475.917844791646,0,70.9074207240042
18.9,35657.3631915936,-10787.6431001952,-25384.2341401497,235.122358139347,0,70.9068875614013
19,35617.0984988174,-10840.5552527235,-23862.7822667729,417.981129716312,0,70.9063558734392
19.1,37345.2369975138,-9997.82420488796,-25125.4861554856,176.242515494288,0,70.9058253525833
19.2,37494.3828421764,-10560.7085775606,-25181.9989129315,641.675089034842,0,70.9052957678234
19.3,37014.1459144614,-10313.0931307369,-28757.7278933259,879.312415850392,0,70.9047681118401
19.4,37040.9445233884,-10404.4361610453,-26405.5221189741,945.185459103335,0,70.9042412614054
19.5,36901.4919435223,-9317.69019267154,-27570.9259043305,-1.96928326345756,0,70.9037157888869
19.6,38501.4464635,-11627.7364412595,-27035.6632129808,730.344470777553,0,70.9031918505461
19.7,38227.4595313389,-10812.7427817771,-29969.6010707938,126.498170263311,0,70.9026699906688
19.8,38416.0646121767,-11012.4136645939,-26934.5030410377,117.057056196564,0,70.9021504992705
19.9,38570.4804907516,-10671.7023530101,-27364.0123843293,742.18968676037,0,70.9016324568283
20,38383.6095328681,-11128.1189014252,-26537.5967352736,264.281428535511,0,70.9011154570015
20.1,39335.561322084,-9967.7608966653,-28709.7868703256,398.089290395251,0,70.9006000572456
20.2,39485.5358052562,-9969.33212786079,-29576.3044098173,161.95769587609,0,70.9000858633777
20.3,39769.3393029273,-10634.7716885155,-29157.5972635852,497.370219837099,0,70.8995735117497
20.4,39951.4855465749,-10505.566580514,-27432.4496044101,28.9593078988873,0,70.8990630365894
20.5,39632.0292502673,-10965.7941883371,-29154.5306366418,705.507782789381,0,70.8985542526769
20.6,40904.9657700075,-11194.5027431675,-29036.2434655234,728.770243346378,0,70.8980472733686
20.7,40672.0540225808,-10200.4828555802,-32314.9319831945,-40.0385180895316,0,70.8975421477274
20.8,40429.5934617441,-10104.4054894545,-29507.1959126165,106.704616153855,0,70.89703847244
20.9,40672.6536860541,-11003.3385604836,-30096.3445832856,767.164828428444,0,70.8965361212733
21,40506.4439166577,-10136.4303523917,-29344.5000792807,60.9713760430564,0,70.8960349371063
21.1,42232.5545080738,-11518.8868275404,-31460.0253405698,945.341068242462,0,70.8955353580538
21.2,41548.9363130882,-9954.10847629998,-32171.8327936562,61.2197274659243,0,70.8950376903894
21.3,42212.030674569,-10791.84599336,-31497.9472952606,176.752870153577,0,70.8945414537719
21.4,41750.176732167,-10336.6722709713,-29440.9153050404,181.658811203798,0,70.8940470754589
21.5,41717.0532822593,-10302.8921227024,-30734.1266427731,173.80112823411,0,70.8935543986794
21.6,43587.7352919981,-11435.9439335809,-34828.4984745479,386.902069249039,0,70.8930632436055
21.7,43292.4523291045,-11453.1777216783,-32718.8746649612,616.702267238803,0,70.8925741174775
21.8,42992.9566407242,-11452.0389124448,-33939.2289613835,893.235038060952,0,70.8920866879498
21.9,43133.3192861074,-10982.7079977121,-33703.7658118201,279.589192883437,0,70.8916007675081
22,42409.8872523883,-10731.5921938943,-32035.2426222724,752.489025298873,0,70.8911160007424
22.1,44438.0372468652,-11477.5378190384,-33101.7856245573,445.308498935904,0,70.8906325769363
22.2,44147.4297707489,-11594.4260011156,-32670.7893134238,825.484857420177,0,70.8901508657558
22.3,44556.5018712719,-12040.1999423021,-35512.1186629527,854.836739325231,0,70.8896710032909
22.4,44768.9438563422,-11804.7029082838,-32092.7095232275,413.680785659127,0,70.8891925567871
22.5,44753.7804256736,-11568.0936872988,-31953.2878895126,194.682989271047,0,70.8887158415488
22.6,45174.9182916953,-10158.5074155411,-34505.8989409011,712.375322627998,0,70.8882405166712
22.7,45196.6444003032,-9901.17654615118,-35505.1852524254,571.279308173053,0,70.8877664048655
22.8,45267.4744799194,-10421.4091862919,-34976.3450294324,1008.39634232477,0,70.887293500862
22.9,45662.3392312034,-9987.94567918977,-37668.3741182325,159.045732760586,0,70.8868222074891
23,45265.0730098528,-10176.9113945776,-34051.5867943632,755.29122042875,0,70.886352609731
23.1,47628.9551585182,-9501.79539939416,-37315.5645046203,-78.8013603660208,0,70.8858844697433
23.2,47182.2034275838,-9714.46545582772,-38950.3050104571,544.838927413579,0,70.8854175251519
23.3,48304.2995412855,-10947.680583969,-38930.6441170435,609.502097110916,0,70.8849517303124
23.4,47733.4993412643,-10607.8638734857,-37273.2830616926,828.371934820524,0,70.8844867840665
23.5,48052.4597516858,-10895.2392439991,-38756.0512243467,793.617269271565,0,70.8840224048954
23.6,50454.5486824129,-10977.5145235824,-42279.9248051604,815.170493253442,0,70.8835590434321
23.7,50938.6608190478,-11431.6082156859,-39266.3579736379,802.972244219119,0,70.8830968887895
23.8,49989.5032630455,-10595.3740779361,-39291.7272671862,948.485104380086,0,70.8826357959177
23.9,49984.5095765559,-9940.88243622713,-42376.9404227808,315.668174240125,0,70.8821755927969
24,49984.731894201,-10601.9860121413,-38930.8810596667,976.624811588733,0,70.8817157395334
24.1,52755.9803023518,-10345.6768107734,-42241.4950389081,194.777396626624,0,70.8812568890488
24.2,52602.1897855482,-10726.9984185049,-43708.4077165539,742.771481131154,0,70.8807983766407
24.3,52181.2641484663,-10308.3916859919,-43331.1458478748,746.293123252399,0,70.8803405013699
24.4,52784.0604866642,-10488.8127719302,-41097.5778074714,341.186501215943,0,70.8798838663353
24.5,52341.3608087532,-10148.1181863427,-41888.7623771453,438.268555159902,0,70.8794281786359
24.6,54376.8612002581,-10329.9506611034,-44548.551175905,815.762675325128,0,70.8789727972301
24.7,54426.6489476451,-9990.96344212699,-45287.5189318548,427.521675818225,0,70.8785185545874
24.8,55198.2592245925,-10755.4894410801,-44116.1459961284,422.905508946439,0,70.8780650072695
24.9,54578.6993002368,-10404.8254482463,-45810.9456290303,693.889448840465,0,70.877611977477
25,54617.3426750396,-10749.8594889566,-45570.7698792736,990.062616566924,0,70.8771598829734
25.1,56723.2499318804,-10523.6245726255,-47167.9413249341,949.527591353568,0,70.8767084638156
25.2,57423.8678935704,-10825.6200655159,-46746.1476218427,548.952735752003,0,70.8762577967588
25.3,57334.7463224076,-10402.9310008068,-49119.579645319,222.426676991438,0,70.875807767922
25.4,57139.6075037597,-10606.7368213407,-49475.6454734245,629.344588875167,0,70.8753583751786
25.5,56622.343304705,-10372.0494309753,-47819.8866326447,902.87263034128,0,70.8749100911788
25.6,56556.0297196702,-10232.4635008943,-31807.6130525549,-14753.912318233,0,70.8744631072221
25.7,56790.9948243495,-10320.6867192811,-33715.7636141592,-14920.3722899787,0,70.8740164051488
25.8,56850.3308727688,-10688.9039423119,-34266.7370354735,-14606.8961354043,0,70.8735703716008
25.9,57138.8226273807,-11237.5774548231,-33439.6223348138,-14350.1558023555,0,70.8731240024745
26,56768.031861076,-10168.7337619305,-31257.6128845056,-15045.4380584675,0,70.8726772749943
26.1,57465.8399752286,-11348.4320033071,-32994.9836637766,-15718.8723089429,0,70.8722311907471
26.2,56517.8289009124,-10374.9397934957,-28587.4361246314,-15703.9118814867,0,70.871785737814
26.3,56447.9961687012,-10079.6209282563,-32511.3182751362,-15897.171931153,0,70.8713402694637
26.4,56968.5510802265,-9503.6962101535,-30294.4934331953,-15862.8026457932,0,70.8708950120895
26.5,57611.664857925,-11679.6141069107,-31593.1764905156,-15463.8293684174,0,70.8704502685481
26.6,56767.9944200418,-9583.34783403193,-32026.0632991488,-16829.5438935046,0,70.8700055869553
26.7,56623.9992693803,-9216.61404053735,-31190.9922688041,-17061.1686858728,0,70.8695607925605
26.8,56608.9294627283,-9404.18998872947,-29093.9385799191,-16858.2220008568,0,70.8691163732976
26.9,56548.0608051679,-9706.81527488237,-30538.0689498064,-16496.7726235709,0,70.8686728259846
27,57172.6761218992,-10069.9963450803,-30727.8174557459,-16758.1916161972,0,70.8682300434783
27.1,56851.1538815025,-10011.9874924682,-30098.6099752562,-17680.6097820969,0,70.8677881537138
27.2,56556.0112215691,-9368.8247887834,-28238.1824187228,-17998.205407441,0,70.8673467099415
27.3,57178.8392218779,-10410.9028421384,-29999.6807041644,-17540.7557851213,0,70.8669060586252
27.4,57137.0751535745,-10036.378047395,-30527.8889279553,-17868.7482039292,0,70.8664661497225
27.5,56413.7964209852,-9214.25844765318,-29834.0734749274,-17969.9959012574,0,70.8660271582474
27.6,57136.2514810702,-10245.6134614481,-28368.9951083474,-18739.2526252866,0,70.8655887159578
27.7,57192.3692578365,-10177.9838884267,-25723.5609473474,-18840.9690532085,0,70.8651506590879
27.8,57412.4373719052,-10520.0393025053,-26737.3337557541,-18718.6059125729,0,70.8647125582713
27.9,56886.8521464054,-10295.9617274367,-26578.8437814251,-18417.0393448214,0,70.8642742477552
28,56561.9794181751,-9816.87046835111,-30090.5466658674,-18574.1480989813,0,70.8638359778489
28.1,57431.199319182,-10889.3439976757,-28019.2644160019,-19492.2878764659,0,70.8633988787375
28.2,57179.7044508406,-10940.1442671667,-24819.6857327879,-19240.8324027526,0,70.8629628469013
28.3,56986.1666623509,-10195.4131114201,-25317.4010457943,-19832.1382990904,0,70.8625278367222
28.4,56436.5152802424,-9554.66617082207,-24691.1986644018,-19966.4877907303,0,70.8620939535261
28.5,57099.9095756223,-10751.4582760011,-27781.5048000987,-19464.7232630209,0,70.8616607675307
28.6,57144.9153549433,-11068.1402110882,-25341.0958651043,-20349.6273437396,0,70.8612280605426
28.7,56729.0654140735,-10230.2605310266,-26658.2464897079,-20806.9503948554,0,70.8607960409811
28.8,56457.1939345382,-9773.50688600101,-26886.8434501394,-20984.6864665444,0,70.8603635051069
28.9,56396.6490498869,-10060.5678912407,-26020.5824933162,-20619.9899535417,0,70.8599311706149
29,57333.1298232002,-10699.9203617074,-24068.3292092505,-20865.8119913067,0,70.8594986952328
29.1,57132.1323376447,-11103.3329437459,-26333.874797291,-21549.9399149435,0,70.8590662206487
29.2,57386.0095591111,-9729.05780314791,-22694.9273407689,-22121.4373844972,0,70.858633880709
29.3,56626.6323676292,-9222.23741054924,-22864.3371383884,-21847.3213252457,0,70.8582012611911
29.4,56899.0752213535,-9549.29687205402,-26853.3821294335,-21808.1832164984,0,70.8577687616988
